,artistName,venueName,streamingEvent,title,locationText,artistUrl,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,endsAt,timezone,locale,date_range,is_weekend,num_semaine,jour_avant,event_duration,popularity
782,Andy Frasco,The Warehouse at FTC,False,,"Fairfield, CT",https://www.bandsintown.com/a/19059-andy-frasco?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,15,15,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
783,Crash The Calm,Shakers Pub,False,,"Oakdale, NY",https://www.bandsintown.com/a/12532766-crash-the-calm?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
784,Marianne Solivan,Tavern on George,False,Marianne Solivan & Brandon McCune Duo,"New Brunswick, NJ",https://www.bandsintown.com/a/1017979-marianne-solivan?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 22:00:00,America/New_York,en,events,False,2,41,3.0,Low
785,Lowertown,148 Frost Street,False,Lowertown (Duo) ,"Brooklyn, NY",https://www.bandsintown.com/a/15524103-lowertown?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,12,12,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
786,Ben Tyree,Now And Then,False,,"Downtown Brooklyn, NY",https://www.bandsintown.com/a/1131138-ben-tyree?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
787,Empire State Music,Brooklyn Brewery,False,,"Brooklyn, NY",https://www.bandsintown.com/a/1535198-empire-state-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
788,The BellRays,Gold Sounds,False,,"Brooklyn, NY",https://www.bandsintown.com/a/9418-the-bellrays?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,10,10,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
789,THESAURUS REX,Brooklyn Made,False,,"Brooklyn, NY",https://www.bandsintown.com/a/317300-thesaurus-rex?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Medium
790,Brook Pridemore,The Woodshop,False,,"New York City, NY",https://www.bandsintown.com/a/267830-brook-pridemore?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
791,Steve Earle,Irish Arts Center,False,Muldoon's Picnic 10th Anniversary Extravaganza,"New York City, NY",https://www.bandsintown.com/a/4850-steve-earle?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,104,104,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
792,Aaron Goldberg,Smoke Jazz & Supper Club,False,Peter Bernstein Quartet featuring Al Foster “Better Angels” records release,"New York City, NY",https://www.bandsintown.com/a/265920-aaron-goldberg?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
793,The Inspire Project,Triad Theater,False,"The Inspire Project at the Triad Theater, NYC","New York City, NY",https://www.bandsintown.com/a/13648829-the-inspire-project?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
794,StereoPhonic,John Golden Theatre,False,,"New York City, NY",https://www.bandsintown.com/a/2449338-stereophonic?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
795,Sunny Jain,Harlem Stage,False,Uptown Nights Festival,"New York City, NY",https://www.bandsintown.com/a/161296-sunny-jain?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:30:00,America/New_York,en,events,False,2,41,1.5,Low
796,Zoh Amba,Public Records,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15522953-zoh-amba?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
797,Anne Wilson,Calvary Temple International,False,The REBEL Tour,"Wayne, NJ",https://www.bandsintown.com/a/15391160-anne-wilson?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,150,150,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
798,KEN Mode,TV Eye,False,,"Ridgewood, NY",https://www.bandsintown.com/a/286362-ken-mode?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
799,Nick Lowe,Bowery Ballroom,False,,"New York City, NY",https://www.bandsintown.com/a/41242-nick-lowe?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,60,60,2024-10-10 19:00:00,2024-10-10 23:00:00,America/New_York,en,events,False,2,41,4.0,Very High
800,Juana Luna Musiq,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/14698868-juana-luna-musiq?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
801,La Charo,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/13295320-la-charo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
802,Richard Lloyd Group,Factory Records,False,Richard Lloyd Group at Factory Records,"Dover, NJ",https://www.bandsintown.com/a/15527196-richard-lloyd-group?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,6,6,2024-10-10 19:00:00,2024-10-10 22:00:00,America/New_York,en,events,False,2,41,3.0,Very High
803,Richard Lloyd,Factory Records,False,,"Dover, NJ",https://www.bandsintown.com/a/29085-richard-lloyd?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,8,8,2024-10-10 19:00:00,2024-10-10 22:00:00,America/New_York,en,events,False,2,41,3.0,Very High
804,"hey, nothing",Irving Plaza,False,,"New York, NY",https://www.bandsintown.com/a/15515605-hey-nothing?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,33,33,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
805,The Sheepdogs,Racket NYC,False,,"New York City, NY",https://www.bandsintown.com/a/209485-the-sheepdogs?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,34,34,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Very High
806,Super-Collider,The Bowery Electric,False,,"New York, NY",https://www.bandsintown.com/a/11479358-super-collider?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Low
807,Xenia Rubinos,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/1023588-xenia-rubinos?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,5,5,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,High
808,Colatura,Union Pool,False,,"New York, NY",https://www.bandsintown.com/a/14590028-colatura?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-10 19:00:00,2024-10-10 20:00:00,America/New_York,en,events,False,2,41,1.0,Medium
